id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
20612508,La pensée sauvage (A wild thought),147323902,Rudy,,Elisabethbegijnhof - Papegaai,51.05219,3.71796,Entire home/apt,70,1,174,2019-04-12,8.83,3,268
20618425,Charming in the city center of Ghent,147378228,Willem,,Elisabethbegijnhof - Papegaai,51.05038,3.71359,Entire home/apt,60,1,7,2018-02-25,0.36,1,0
20634026,Rustieke Orangerie,147263124,Peter,,Rabot  - Blaisantvest,51.05773,3.70772,Entire home/apt,78,2,45,2019-03-25,2.27,1,46
20646408,The Penthouse,144980947,Helena,,Sluizeken - Tolhuis - Ham,51.0655,3.72996,Entire home/apt,125,2,49,2019-04-14,2.61,1,0
20754888,Private room in a well located cosy house in Ghent,30539624,Alexandra,,Stationsbuurt Zuid,51.03702,3.69749,Private room,45,1,4,2017-09-16,0.20,1,0
20784553,Bright & newly renovated. Heart of the city.,92383374,Mieke & Bart,,Elisabethbegijnhof - Papegaai,51.05338,3.71742,Entire home/apt,87,3,33,2019-04-12,1.74,2,155
20813713,Cheap private room in Sept.,78197520,Mi,,Stationsbuurt Zuid,51.02941,3.72057,Private room,12,5,0,,,1,0
20832097,Loft with parking near the city centre,9734743,Maxime,,Sluizeken - Tolhuis - Ham,51.06219,3.71859,Entire home/apt,50,1,12,2018-11-27,2.18,1,0
20832785,Charming 3 Bedroom on the Canal Near the City,3149265,Simela,,Brugse Poort - Rooigem,51.06133,3.70366,Entire home/apt,57,3,44,2019-04-03,2.40,2,154
20842771,Gezinswoning in rustige buurt,35397446,Manon,,Bloemekenswijk,51.07313,3.70004,Entire home/apt,105,7,3,2019-01-01,0.31,1,253
20866514,"Very nice, quality bedroom in city centre Ghent",149790416,Sander,,Binnenstad,51.04833,3.72417,Private room,52,2,81,2019-04-07,4.51,1,50
20922207,Bright Cosy Room + bathroom / Top Location!,54950972,Stephanie,,Binnenstad,51.05161,3.7281,Entire home/apt,49,3,58,2019-02-22,3.25,2,0
20938699,BnB in the center of Ghent!,114839254,Parteek,,Binnenstad,51.05004,3.72808,Shared room,14,1,34,2018-08-24,1.84,2,0
20976715,Mayflower Building,23819348,Carine,,Gentbrugge,51.04418,3.76226,Entire home/apt,120,1,5,2019-03-16,0.27,4,311
20977338,City house in Ghent,150947586,Steffie,,Watersportbaan - Ekkergem,51.0519,3.70678,Entire home/apt,120,3,1,2017-12-03,0.06,1,0
21005255,Studio in city centre on 3d floor,134045741,Paul,,Binnenstad,51.05849,3.72648,Entire home/apt,51,1,9,2018-07-23,0.47,6,0
21005569,Studio in city centre on 1th floor,134045741,Paul,,Binnenstad,51.05686,3.72676,Entire home/apt,51,1,15,2019-03-17,0.82,6,5
21019622,Cosy modern apartment in the city center,13015496,Nathalie,,Binnenstad,51.0485,3.72989,Entire home/apt,56,2,29,2019-04-14,1.52,1,44
21021842,Penthouse apartment close to centre with terraces,19346897,Louise,,Binnenstad,51.04442,3.72965,Entire home/apt,58,2,15,2019-04-08,0.82,1,35
21031835,"Heart of Ghent, bright, close to everything",107230666,Sofie,,Binnenstad,51.05481,3.72341,Entire home/apt,167,3,43,2019-03-26,2.48,1,111
21042093,Elegant charming duplex in historic center house,30925639,Polo,,Binnenstad,51.05673,3.7257,Entire home/apt,110,2,87,2019-04-07,4.69,4,315
21057351,Room in vintage apartment,35489304,Marie,,Brugse Poort - Rooigem,51.05921,3.69797,Private room,40,3,12,2018-09-16,0.76,1,0
21169574,The Cover Hostel - Room 1,152817797,Maxim,,Binnenstad,51.05829,3.72593,Shared room,25,1,20,2018-10-28,1.08,4,330
21193164,Spacious apartment in the historic centre of Ghent,153063084,Casa,,Elisabethbegijnhof - Papegaai,51.05661,3.71622,Entire home/apt,85,2,63,2018-12-02,3.44,1,0
21194829,Bed Resort - Belfort,8651909,Gerald,,Binnenstad,51.05572,3.72868,Entire home/apt,90,2,10,2019-01-03,0.63,3,345
21201872,Julie’s trendy Ghent center studio,33050887,Damien,,Binnenstad,51.05184,3.72082,Entire home/apt,49,1,23,2019-03-31,1.41,5,239
21212156,Spacious and enlightened city apartment,109088542,Sophie,,Ledeberg,51.03628,3.73838,Entire home/apt,60,2,21,2018-03-27,1.13,1,0
21214879,"ATELIER 7
Unique place in city center",29742444,Mattias,,Elisabethbegijnhof - Papegaai,51.05023,3.71633,Entire home/apt,91,2,44,2019-04-14,3.43,1,240
21222837,"Room in Ghent, Belgium",13589979,Maria,,Brugse Poort - Rooigem,51.05917,3.70105,Private room,39,2,18,2019-04-14,0.99,1,40
21263681,Penthouse centrum Gent,63794642,David,,Binnenstad,51.05,3.73063,Entire home/apt,320,1,26,2019-04-07,1.60,1,360
21301659,Studio at the heart of Ghent,104249147,Jana,,Binnenstad,51.05857,3.72816,Entire home/apt,95,2,0,,,2,347
21342969,Ghent city guest house_free parking,34274994,Ann-Sophie,,Elisabethbegijnhof - Papegaai,51.05369,3.71431,Entire home/apt,120,2,60,2019-04-03,3.44,1,54
21349606,Coming Home With Yourself,153886427,Marleen,,Bloemekenswijk,51.06831,3.7054,Entire home/apt,36,3,2,2018-10-26,0.12,1,36
21418470,Hippe loft aan het water in hartje Gent !,24893740,Mia,,Sluizeken - Tolhuis - Ham,51.06024,3.72171,Entire home/apt,200,2,50,2019-03-14,2.80,3,1
21474259,Guesthouse 't Pandje,24755063,Simon,,Watersportbaan - Ekkergem,51.05159,3.70354,Private room,39,2,38,2019-04-15,2.22,1,43
21487839,Your Suite Ghent,134192357,Nathalie,,Binnenstad,51.04974,3.7313,Entire home/apt,65,1,140,2019-03-31,8.45,2,293
21570759,Architectural house near city center - 20min walk,4896545,Karolien,,Oud Gentbrugge,51.04359,3.74516,Entire home/apt,180,1,56,2019-03-24,3.40,2,279
21571187,The Lighthouse,4009178,Leen,,Rabot  - Blaisantvest,51.05815,3.70956,Entire home/apt,75,2,86,2019-04-01,5.02,1,299
21654503,TEMPORARY HOME,23289583,Kaat,,Oud Gentbrugge,51.04471,3.75569,Entire home/apt,69,14,0,,,1,0
21675746,Private room with double & single bed Ghent,123721386,Gilles,,Dampoort,51.05407,3.75024,Private room,49,1,41,2018-06-29,2.39,1,0
21752891,Luna Attic in Ghent,158463351,Ari,,Oud Gentbrugge,51.03894,3.74756,Private room,35,1,42,2018-12-02,2.49,1,8
21767980,Charming duplex in mansion: Prinsenhof/Gravensteen,158599459,Toon En Ingrid,,Rabot  - Blaisantvest,51.05955,3.71228,Entire home/apt,140,2,46,2019-04-11,2.79,1,179
21775292,Private room in modern & renovated appt,15602968,Brand,,Stationsbuurt Noord,51.04165,3.70852,Private room,75,1,20,2018-05-06,1.16,1,0
21790299,Edward Anseele  1  Bed Apartment,7475155,Ruthy,,Binnenstad,51.05643,3.72742,Entire home/apt,80,2,9,2019-01-02,0.67,2,85
21846048,"Bright modern apartment,  10 min. from city center",11896904,Marie,,Sluizeken - Tolhuis - Ham,51.07013,3.7314,Entire home/apt,75,2,4,2018-05-13,0.24,1,0
21907317,"Near the station, free parking",119242405,Daniel,,Drongen,51.04696,3.65201,Private room,25,1,22,2019-04-07,1.34,3,277
21911071,RAPPIZZA Holiday Home,159867374,Gaby,,Sint Denijs Westrem,51.015,3.66347,Entire home/apt,79,2,2,2019-03-28,0.19,1,109
21921652,Cosy private house!,4087278,Magali,,Binnenstad,51.04583,3.73281,Entire home/apt,55,4,10,2018-08-14,0.61,1,0
21930210,Bright modern home in Ghent,6891563,Karen,,Wondelgem,51.09052,3.71985,Entire home/apt,57,4,2,2018-02-18,0.13,1,0
21941354,Welcome in the world of Salvador Dali,109991056,Léonard En Mercutio,,Binnenstad,51.05131,3.73134,Entire home/apt,49,1,48,2019-04-06,2.87,3,308
22008607,Unique historical home in the heart of our town,39494711,Kenneth,,Binnenstad,51.051,3.7282,Entire home/apt,69,2,144,2019-03-31,8.71,1,1
22047333,Renovated historic mill loft,22753242,Michiel,,Binnenstad,51.0583,3.72428,Entire home/apt,90,2,56,2019-04-08,3.73,1,28
22061504,"NEW cosy studio (Ghent), 3p, separate bathroom",15982903,Sarah En Jan,,Ledeberg,51.03569,3.74086,Private room,50,3,5,2019-01-06,0.32,1,0
22080954,Studio Gent Zuid,161300096,Joris,,Binnenstad,51.04523,3.73554,Entire home/apt,50,2,64,2019-04-10,3.96,1,16
22082863,Spacious 2p appartment in Ghent,61619259,Stefaan,,Oud Gentbrugge,51.04226,3.74077,Entire home/apt,60,2,4,2018-04-29,0.26,1,0
22094809,Spacious app with terrace. Close to trains.,98213585,David,,Dampoort,51.05456,3.74284,Entire home/apt,167,3,18,2019-04-08,1.42,3,133
22097027,Cosy family house near centre,10130662,Bieke,,Dampoort,51.05368,3.74865,Entire home/apt,70,3,2,2019-01-03,0.13,1,0
22098606,Cosy Ghent House,30817148,Els,,Rabot  - Blaisantvest,51.06097,3.71231,Entire home/apt,65,2,35,2019-03-03,2.16,1,0
22120392,Cozy place in charming Ghent,159757996,Evelyne,,Stationsbuurt Zuid,51.03142,3.72225,Entire home/apt,33,5,1,2017-12-07,0.06,1,0
22188171,Cozy flat with private bathroom in the city centre,139804023,Patsy,,Elisabethbegijnhof - Papegaai,51.0544,3.71288,Entire home/apt,45,1,141,2019-04-16,9.38,1,0
22189752,"Gezellig, comfortabel appartement in het centrum.",32189181,Hans,,Binnenstad,51.05996,3.72935,Entire home/apt,59,3,74,2019-04-09,4.57,1,29
22218071,Hedendaagse gezinswoning,102635889,Herlinde,,Oud Gentbrugge,51.04547,3.75402,Entire home/apt,55,2,2,2018-08-19,0.13,1,0
22247567,Double room between city center & Portus Ganda,11932093,Laurence,,Binnenstad,51.05448,3.7314,Private room,40,2,56,2019-04-08,3.51,1,90
22299137,"SPACIOUS ROOM, near to station",119611208,Edward,,Stationsbuurt Noord,51.04181,3.70477,Private room,40,2,6,2018-08-26,0.65,1,0
22300283,Cool apartment at perfect location in city centre,113337363,Frederik,,Watersportbaan - Ekkergem,51.04367,3.71371,Entire home/apt,78,3,10,2019-04-07,0.65,1,167
22302956,Cosy private room near city centre of Ghent!,16823101,Celine,,Ledeberg,51.03729,3.74582,Private room,50,2,41,2019-04-07,2.77,1,67
22314526,Beautiful Duplex Loft In The City Center (L2),105326422,Matthias,,Binnenstad,51.05878,3.72178,Entire home/apt,149,2,64,2019-04-10,3.98,2,85
22324768,Water side stay in luxury suite,13829824,Francis,,Muide - Meulestede - Afrikalaan,51.07051,3.72891,Entire home/apt,120,2,28,2019-03-18,2.09,3,344
22330886,Completely private and equiped studio/apartment,163267642,Luc,,Stationsbuurt Zuid,51.02836,3.7244,Entire home/apt,55,4,23,2019-04-08,1.65,1,255
22331830,Hip & spacious family home in cosy neighbourhood.,4865937,Annelies,,Oud Gentbrugge,51.04352,3.75965,Entire home/apt,120,3,2,2018-09-01,0.18,1,0
22347686,Beautiful private room,5133134,Nathalie,,Dampoort,51.04975,3.74662,Private room,45,2,7,2019-04-07,0.55,2,162
22392899,Travellers friends room,33366946,Edelyn And Stefaan,,Brugse Poort - Rooigem,51.05549,3.69904,Private room,25,3,18,2019-01-02,1.15,4,118
22397327,Spacious room in charming house,115653245,Stijn,,Binnenstad,51.04414,3.7302,Private room,55,2,5,2018-07-03,0.39,2,0
22397501,Charming house in the city centre,115653245,Stijn,,Binnenstad,51.04445,3.73016,Entire home/apt,110,2,5,2018-12-26,0.35,2,0
22407206,private john-bens basic studio,33366946,Edelyn And Stefaan,,Brugse Poort - Rooigem,51.05625,3.70035,Entire home/apt,25,3,24,2019-04-01,2.09,4,1
22412805,A playfully renovated pub,4174391,Bert,,Gentbrugge,51.03332,3.76456,Entire home/apt,110,2,3,2019-04-08,0.39,1,298
22427813,Hip & spacious family home in cosy neighbourhood.,5956802,Annelies,,Oud Gentbrugge,51.04319,3.76137,Entire home/apt,90,2,1,2018-08-21,0.13,1,105
22445010,GentAppartement - Cosy loft - Heart of Ghent (2p.),164444014,Koen,,Elisabethbegijnhof - Papegaai,51.0584,3.71248,Entire home/apt,70,5,8,2018-08-24,0.55,1,0
22449902,Room with roofterrace in historic centre of Ghent,164484810,Vroni,,Elisabethbegijnhof - Papegaai,51.05796,3.71549,Private room,48,2,53,2019-04-06,3.54,1,301
22460391,Private room in Ghent near the station,163622698,Adon,,Macharius - Heirnis,51.05368,3.73963,Private room,18,1,83,2019-04-07,5.35,1,67
22495015,Mouse House,28816554,Alexis,,Binnenstad,51.04088,3.7367,Private room,39,2,24,2018-05-16,1.57,1,0
22509551,120m2 Private mansion with bicycles. 8min to Ghent,48181388,Dries,,Ledeberg,51.03428,3.74299,Entire home/apt,59,2,4,2019-03-05,0.55,1,0
22517900,Nice double bedroom in Gent ~ station & centre,18214451,Leen,,Stationsbuurt Noord,51.04066,3.71456,Private room,30,1,2,2018-05-21,0.16,2,289
22522570,Feel@home4,134569429,Yanzhen,,Gentbrugge,51.0335,3.75905,Private room,110,1,0,,,3,352
22581838,Bright and Comfortable ROOM on the Canal,3149265,Simela,,Brugse Poort - Rooigem,51.06138,3.70409,Private room,22,2,3,2018-02-11,0.21,2,1
22584388,nice loft centre Gent,46318627,Jonathan,,Binnenstad,51.04623,3.72292,Private room,70,1,0,,,1,0
22595107,"Cozy appartment with amazing view, top location",166180495,Wouter & Lynn,,Binnenstad,51.04427,3.73021,Entire home/apt,89,2,20,2019-03-31,1.37,3,56
22610007,Gezellige kamer in herenhuis in hartje Gent,12754910,Liesbet En Ludo,,Binnenstad,51.0516,3.73236,Private room,50,200,59,2019-02-01,3.92,3,44
22627491,Mamés Turquoise + 2 Bikes,45998399,Syreetah Merelyn,,Binnenstad,51.05963,3.72508,Entire home/apt,150,1,87,2019-04-07,6.17,1,308
22630396,Gent-Villa'Le bon chat' 3 privé-kamers 5 pers max.,166600474,Miche,,Sint Amandsberg,51.06747,3.78288,Private room,80,2,18,2019-03-24,1.59,4,336
22634155,Design duplex city center appartement,33050887,Damien,,Binnenstad,51.05017,3.72753,Entire home/apt,85,1,52,2019-03-30,3.66,5,322
22679820,B&B Schopenhauer in the historical centre of Ghent,83766425,Erik,,Elisabethbegijnhof - Papegaai,51.05138,3.71951,Private room,120,2,0,,,1,177
22710220,Newly renovated house close to the center of Ghent,18970937,Bert,,Dampoort,51.05803,3.74195,Entire home/apt,69,2,11,2018-10-22,0.78,2,4
22737793,Bright apartment close to both city and nature,46953923,Suzanne,,Ledeberg,51.03694,3.73932,Entire home/apt,85,2,13,2019-04-07,0.95,2,106
22779881,Gezellig rijhuis Brugse Poort,50346730,Stefanie,,Brugse Poort - Rooigem,51.05933,3.69654,Entire home/apt,85,1,7,2019-01-02,0.51,1,0
22819209,Gent villa: 'Le Bon Chat' (Website hidden by Airbnb),166600474,Miche,,Sint Amandsberg,51.06708,3.78309,Private room,48,2,0,,,4,245
22819365,Nice and spacious apartment with 2 lovely CAT’s,141315803,Jonas,,Stationsbuurt Noord,51.03459,3.71647,Entire home/apt,50,2,0,,,1,0
22830013,Charmante woonboot in centrum Gent,4418772,Nick,,Macharius - Heirnis,51.0523,3.73651,Entire home/apt,149,1,111,2019-04-12,8.14,1,42
22839451,New modern appartment near the city center,144849492,Tim,,Sluizeken - Tolhuis - Ham,51.06625,3.73198,Entire home/apt,60,2,6,2018-05-21,0.41,1,0
22840018,Maison Bleue,27465310,Annik,,Elisabethbegijnhof - Papegaai,51.05861,3.71901,Private room,70,2,28,2019-03-24,2.21,1,354
22842325,Gent : Villa 'le bon chat' Sunset Room,166600474,Miche,,Sint Amandsberg,51.06881,3.78423,Private room,35,2,18,2019-04-07,2.54,4,241
22899557,Luxueus gerenoveerd appartement,8756531,Deceuninck,,Binnenstad,51.04545,3.72846,Entire home/apt,120,2,6,2019-02-24,0.52,4,313
22902890,Whale,169515739,Margot,,Drongen,51.04289,3.60136,Entire home/apt,100,2,0,,,1,88
22978749,Fresh familyhouse in Ghent,8586933,Tiene,,Dampoort,51.05014,3.7592,Entire home/apt,89,3,2,2018-07-21,0.22,1,0
23001028,Cosy studio at the Opera,110630447,Kristof,,Binnenstad,51.04909,3.72204,Entire home/apt,90,2,82,2019-04-03,5.79,3,16
23002146,"Quiet house near the water, close to city center",170619414,Liz,,Muide - Meulestede - Afrikalaan,51.0722,3.72999,Entire home/apt,87,3,11,2019-03-24,1.00,1,88
23014465,Cosy apartment in Ghent with sunny terrace,170740603,Kobe,,Dampoort,51.05433,3.75069,Entire home/apt,54,3,18,2019-04-07,1.37,1,346
23018101,Cosy Private Bedroom,42442313,Metwally,,Stationsbuurt Noord,51.04335,3.70192,Private room,50,1,2,2019-01-08,0.44,2,302
23023147,"Unique loft: bar, poker table, DJbooth, garden, ..",170821557,Wout,,Nieuw Gent - UZ,51.01653,3.7179,Entire home/apt,110,1,2,2018-03-10,0.15,1,0
23056517,Spacious and sunny apartment in Ghent!,36528763,Karen,,Dampoort,51.05436,3.75126,Entire home/apt,75,2,6,2019-01-02,0.43,1,28
23070451,"Nice, bright bedroom in cosy artisthouse",7802210,Barbara,,Dampoort,51.0524,3.74916,Private room,45,2,8,2018-09-08,0.58,3,0
23081646,Lichtrijk groot dakappartement,8604293,Maaike,,Sint Amandsberg,51.06067,3.74702,Entire home/apt,70,7,9,2019-03-22,0.63,1,344
23103411,Guest room in our cosy home. Living areas shared.,24359787,Frederik,,Binnenstad,51.04025,3.73369,Private room,40,1,0,,,1,0
23117394,*NEW* Spacious appartment in central Ghent,171773312,Zeff,,Binnenstad,51.04566,3.73521,Entire home/apt,39,2,14,2018-06-28,0.97,1,0
23143116,Amazing place in town,50671033,Florian,,Sluizeken - Tolhuis - Ham,51.05776,3.73427,Entire home/apt,59,1,197,2019-04-11,14.17,1,175
23194225,Helena's Captain's Cabin,10631375,Inge,,Muide - Meulestede - Afrikalaan,51.0637,3.73609,Entire home/apt,75,2,8,2019-04-07,0.66,1,341
23227439,cosy room in historical city centure of Ghen,63080910,Jeremy,,Elisabethbegijnhof - Papegaai,51.05631,3.71775,Private room,42,1,152,2019-04-13,10.99,3,283
23245483,COSYHOUSE — at Home in Ghent,59239296,Voornaam,,Dampoort,51.05005,3.75071,Entire home/apt,64,6,4,2019-02-22,0.50,1,51
23264265,!Pleasure and commodity in the Historical Heart!,157229048,Julieta,,Elisabethbegijnhof - Papegaai,51.05697,3.71547,Private room,49,1,72,2019-04-14,5.19,1,108
23281252,Spacious Luxury City Center Penthouse,17549371,Barbara,,Binnenstad,51.04635,3.72303,Entire home/apt,350,2,0,,,3,14
23298129,"GUSTAV's HOUSE. A trendy spot to work, love & play",67197572,Bert,,Drongen,51.05054,3.66746,Entire home/apt,200,2,51,2019-04-14,3.69,1,270
23298478,wellnest,12819894,Koen,,Drongen,51.04492,3.666,Private room,45,2,21,2019-04-07,1.65,1,0
23300438,Luxury Apartment  Atelier Ecru,7423873,Stéphanie,,Elisabethbegijnhof - Papegaai,51.0575,3.71948,Entire home/apt,190,2,10,2018-09-16,0.77,1,91
23300768,nice room in historical city centure of Ghent,63080910,Jeremy,,Elisabethbegijnhof - Papegaai,51.05756,3.71763,Private room,45,1,118,2019-04-15,8.94,3,286
23357673,Stunning Waterfront Historic Loft,32343100,Douwe,,Binnenstad,51.05678,3.72264,Entire home/apt,230,2,1,2018-07-10,0.11,1,267
23425309,Spacious room - private bathroom near Ghent,15850802,Lotte,,Zwijnaarde,51.01627,3.70453,Private room,45,2,10,2019-04-14,1.69,1,62
23433022,Ghent Centre,34089134,Cristina,,Binnenstad,51.05227,3.72513,Entire home/apt,27,25,1,2018-05-31,0.09,1,0
23445659,2 rooms in historical city Centure of ghent,63080910,Jeremy,,Elisabethbegijnhof - Papegaai,51.05836,3.71837,Private room,79,1,31,2019-04-14,2.35,3,276
23461296,Appartement in center of Ghent,44202199,Fien,,Elisabethbegijnhof - Papegaai,51.04875,3.71547,Entire home/apt,75,1,3,2018-03-18,0.22,1,0
23464470,Charming small house with garden,175099707,Marisa,,Binnenstad,51.0437,3.73441,Entire home/apt,85,1,74,2019-04-07,6.83,2,166
23474582,Charming duplex with roof-top terrace,15453264,Maarten,,Elisabethbegijnhof - Papegaai,51.05523,3.7098,Entire home/apt,60,5,28,2019-03-14,2.33,1,0
23500215,Modern appartement met klein terras en parking,46127163,Anneke,,Elisabethbegijnhof - Papegaai,51.05031,3.7185,Entire home/apt,95,2,15,2019-04-11,1.16,4,267
23518039,Luxury and charming apartment in heart of Ghent,24893740,Mia,,Binnenstad,51.05628,3.72471,Entire home/apt,120,2,61,2019-04-08,4.45,3,281
23518560,"Cozy, Charming, Light Apartment in Ghent",55023144,Michaël,,Binnenstad,51.0411,3.734,Private room,95,1,1,2018-04-01,0.08,1,0
23522579,Sculptor's studio in the historic center,2895812,Jonas,,Elisabethbegijnhof - Papegaai,51.05629,3.71182,Private room,46,1,66,2019-04-15,4.90,1,25
23533551,Mooi warm gezellige kamer met eetgelegenheid,175811462,Virginie,,Dampoort,51.0496,3.75458,Private room,70,1,32,2019-04-07,2.45,1,157
23535735,sunny cozy apartment in the center of Ghent,30417974,Michaël,,Binnenstad,51.05082,3.72884,Entire home/apt,75,4,0,,,1,0
23570240,Appartement voor twee of drie personen,176157086,Sofie,,Ledeberg,51.03665,3.73919,Entire home/apt,63,5,3,2018-09-12,0.23,1,0
23636327,Quiet family house in a unique car-free street,28701190,Sara,,Brugse Poort - Rooigem,51.05426,3.69902,Entire home/apt,70,3,6,2019-01-05,0.48,2,0
23643843,Uniek pakhuis in het centrum van Gent,69788907,Myriam,,Binnenstad,51.05526,3.72892,Entire home/apt,210,2,39,2019-04-14,4.15,1,281
23660997,Bed van Gent,95838342,Tim,,Elisabethbegijnhof - Papegaai,51.04944,3.71668,Entire home/apt,95,2,43,2019-03-24,3.32,1,54
23730534,Cozy & comfy Gent (3 km from Gent),67287371,Sien,,Moscou - Vogelhoek,51.02604,3.7584,Private room,48,1,70,2019-04-10,5.48,1,233
23738921,Bright and cosy bedroom with terrace,81483864,Lore,,Binnenstad,51.05829,3.72491,Private room,40,1,9,2018-05-30,0.74,1,0
23822800,Nice cosy double room in the heart of Ghent,74111195,Patrick,,Watersportbaan - Ekkergem,51.04867,3.71272,Private room,37,1,100,2019-04-14,7.81,1,158
23837044,"Luxury & sunny apartment, amazing view over Ghent",24893740,Mia,,Binnenstad,51.0567,3.72544,Entire home/apt,100,2,47,2019-04-07,3.63,3,277
23837349,Charming garden studio in the historic center,53135103,Akira & Aris,,Binnenstad,51.05742,3.72064,Entire home/apt,67,2,99,2019-03-31,7.82,2,29
23863782,"Private, modern studio in authentic neighbourhood.",179287710,Mario,,Sint Amandsberg,51.05737,3.75529,Private room,39,1,81,2019-04-16,6.23,1,212
23918741,Colourful house in Gent for up to 4p,20302500,Emma,,Brugse Poort - Rooigem,51.05383,3.69882,Private room,30,1,4,2019-04-14,4,1,31
23935662,Inge's Studio in centre Ghent,72907064,Inge,,Sluizeken - Tolhuis - Ham,51.06047,3.73057,Entire home/apt,52,2,52,2019-04-14,4.25,1,68
23949863,StudioLudo,36436221,Ludo,,Stationsbuurt Noord,51.04068,3.71597,Entire home/apt,78,3,3,2019-04-07,2.09,1,240
23993997,Appartement with a view! room with double bed,180528569,Jonathan,,Ledeberg,51.03494,3.73806,Private room,80,1,5,2018-09-26,0.39,2,0
24016262,Super comfy bedroom in renovated townhouse,12784980,Hannes,,Ledeberg,51.03448,3.74403,Private room,43,2,34,2019-04-14,2.71,1,0
24055890,"new, cosy room near station Dampoort Gent",102492468,M.,,Sint Amandsberg,51.0739,3.7515,Private room,25,1,7,2019-04-07,0.55,1,353
24069818,"Brand-new, trendy apartment, sublimely located!",81703164,Charlotte,,Binnenstad,51.05575,3.73168,Entire home/apt,55,1,5,2018-09-05,0.40,1,12
24107642,"Gent, Private Bedroom in a House",38337863,Anil,,Ledeberg,51.03849,3.74567,Private room,55,2,2,2019-01-01,0.22,1,257
24132965,1 person bedroom in shared apartment with a view,180528569,Jonathan,,Ledeberg,51.03669,3.73762,Private room,60,1,0,,,2,0
24168863,Modern studio close to nature and the city center,6473113,Ine,,Rabot  - Blaisantvest,51.06207,3.70819,Entire home/apt,53,2,33,2019-04-06,5.03,1,46
24215079,Light and beautifully decorated house,1032859,Florence,,Brugse Poort - Rooigem,51.06181,3.69622,Entire home/apt,120,2,9,2019-04-12,0.75,1,175
24272178,Spacious duplex with terrace. Centrally located,31030190,Gaelle,,Macharius - Heirnis,51.04776,3.73905,Private room,50,1,37,2019-04-14,3.02,1,71
24297327,Bright XL room Ghent,63581799,Stien,,Ledeberg,51.03674,3.74168,Private room,25,1,68,2019-03-31,5.53,1,166
24307488,Contemporary loft house in centre of Ghent,62303087,Mieke,,Binnenstad,51.04633,3.73396,Entire home/apt,75,1,37,2019-03-24,3.20,1,54
24331315,@303,183575014,Bernard,,Nieuw Gent - UZ,51.03089,3.73163,Entire home/apt,85,4,11,2019-02-03,1.33,1,111
24341444,Apartment near station & UZ overlooking nice park,7431211,Wilfried,,Stationsbuurt Noord,51.03856,3.71769,Entire home/apt,120,2,17,2019-04-14,1.60,1,282
24361777,Duplex for PHD students or expats,11304146,Kristof,,Brugse Poort - Rooigem,51.0608,3.69759,Entire home/apt,40,60,2,2019-03-20,0.21,3,183
24375992,Eclectic Design Apartment in Renovated Town House,183963346,Hendrik,,Macharius - Heirnis,51.05465,3.73729,Entire home/apt,60,1,120,2019-04-14,9.89,3,148
24376390,Large rooftop apartment w/ fireplace,183963346,Hendrik,,Macharius - Heirnis,51.05391,3.73539,Entire home/apt,60,1,127,2019-04-15,10.50,3,120
24399863,Renovated Apartment in Town House w/ free parking,183963346,Hendrik,,Macharius - Heirnis,51.05367,3.73811,Entire home/apt,60,1,97,2019-04-12,8.15,3,146
24400600,"Cosy three-bedroom, close to train station.",98213585,David,,Dampoort,51.05609,3.74189,Entire home/apt,167,3,20,2019-04-07,1.81,3,133
24407051,Ground Floor Loft With High Ceilings,6148809,Amaryllis,,Elisabethbegijnhof - Papegaai,51.05583,3.71576,Entire home/apt,60,1,97,2019-04-14,8.34,3,129
24440034,Romantic getaway in city center,184570963,Sarah,,Binnenstad,51.05952,3.72595,Entire home/apt,75,1,3,2019-04-14,0.34,1,52
24447824,Tweepersoonskamer vlakbij centrum,166180495,Wouter & Lynn,,Binnenstad,51.04384,3.72993,Private room,49,2,2,2018-06-03,0.17,3,33
24449020,Mayflower Balkon,23819348,Carine,,Gentbrugge,51.0451,3.76373,Entire home/apt,120,1,4,2019-03-30,1.13,4,330
24480464,Cosy apartment right in the middle of Ghent!,28701190,Sara,,Binnenstad,51.057,3.72278,Entire home/apt,65,2,46,2019-02-25,3.92,2,0
24485245,Entire place in the center of Ghent,114839254,Parteek,,Binnenstad,51.04962,3.72816,Entire home/apt,90,1,0,,,2,0
24512050,Cozy Spacious Apartment in the Heart of Ghent,185166822,Filip,,Binnenstad,51.04969,3.72748,Entire home/apt,120,2,62,2019-03-31,6.20,1,282
24613059,Modern house on super location near the water,117686035,Hanne,,Watersportbaan - Ekkergem,51.0534,3.70865,Private room,70,2,20,2019-03-31,3.37,1,120
24674787,"Ghent, Spacious house with city-garden",30011531,Alex,,Sluizeken - Tolhuis - Ham,51.06204,3.71728,Entire home/apt,110,2,0,,,1,1
24685021,The Cover Hostel - Room 3,152817797,Maxim,,Binnenstad,51.05824,3.7269,Shared room,35,1,5,2019-03-16,0.54,4,326
24685240,The Cover Hostel - Room 2,152817797,Maxim,,Binnenstad,51.0564,3.7259,Shared room,35,1,13,2019-03-31,1.20,4,317
24685452,The Cover Hostel - Room 4,152817797,Maxim,,Binnenstad,51.05761,3.72583,Shared room,35,1,2,2019-01-27,0.25,4,336
